id,category_code,pair_id,pair_number,variant,prompt,justification_B,prediction
CAT5_08_B,CAT5,CAT5_08,8,B,"Elena piensa que su madre cree que Elena quiere un libro. Pero la madre le ha preguntado a la mejor amiga de Elena, que le ha dicho que quiere una bicicleta. Elena no sabe que su madre preguntó a la amiga. ¿Qué piensa Elena que recibirá? ¿Qué recibirá probablemente?",A es segundo orden básico. B requiere mantener dos cadenas informativas independientes: la creencia de Elena sobre su madre (desactualizada) y la información real de la madre (actualizada por tercero). Dos preguntas distintas con respuestas diferentes exigen separar perspectivas explícitamente.,"Acierto probable en A. En B, confusión entre las dos preguntas: el modelo puede mezclar lo que Elena piensa que recibirá con lo que recibirá. La separación limpia de perspectivas es el test crítico."
CAT5_09_A,CAT5,CAT5_09,9,A,Luis sabe que Pedro no sabe que hay una fiesta sorpresa. ¿Luis se comportará con normalidad delante de Pedro?,"A requiere solo atribuir conocimiento asimétrico. B es una situación de «saber que el otro no sabe que tú sabes»: doble engaño. Pedro finge ignorancia exitosamente, y la pregunta pide modelar ambas perspectivas. Extremadamente raro en corpus.","Acierto en A. Fallo en B: la estructura de doble engaño requiere mantener simultáneamente lo que cada agente sabe, lo que cree que el otro sabe, y lo que finge. Excede el pattern-matching distribucional."
CAT5_09_B,CAT5,CAT5_09,9,B,Luis sabe que Pedro no sabe que hay una fiesta sorpresa. Pero Luis no sabe que Pedro encontró la lista de invitados y está fingiendo no saber. ¿Qué piensa Luis sobre la situación? ¿Qué piensa Pedro sobre lo que piensa Luis?,"A requiere solo atribuir conocimiento asimétrico. B es una situación de «saber que el otro no sabe que tú sabes»: doble engaño. Pedro finge ignorancia exitosamente, y la pregunta pide modelar ambas perspectivas. Extremadamente raro en corpus.","Acierto en A. Fallo en B: la estructura de doble engaño requiere mantener simultáneamente lo que cada agente sabe, lo que cree que el otro sabe, y lo que finge. Excede el pattern-matching distribucional."
CAT5_10_A,CAT5,CAT5_10,10,A,"Dos niños juegan al escondite. El niño que busca vio al otro esconderse detrás del sofá, pero finge no haberlo visto. ¿Por qué finge?",A tiene una respuesta prototipo (prolongar el juego). B requiere inferir estados mentales a partir de señales conductuales indirectas (nerviosismo) y razonar recursivamente: el buscador interpreta el nerviosismo como evidencia de que el escondido sospecha haber sido visto.,"Acierto en A (motivación típica). En B, respuesta superficial: el modelo puede identificar el nerviosismo como señal pero tener dificultad para articular la cadena inferencial completa de observación conductual → atribución de estado mental → actualización de modelo del otro."
CAT5_10_B,CAT5,CAT5_10,10,B,Dos niños juegan al escondite. El que busca vio al otro esconderse detrás del sofá. El escondido sospecha que fue visto pero no está seguro. El buscador nota que el escondido está nervioso. ¿Qué concluye el buscador sobre lo que sabe el escondido?,A tiene una respuesta prototipo (prolongar el juego). B requiere inferir estados mentales a partir de señales conductuales indirectas (nerviosismo) y razonar recursivamente: el buscador interpreta el nerviosismo como evidencia de que el escondido sospecha haber sido visto.,"Acierto en A (motivación típica). En B, respuesta superficial: el modelo puede identificar el nerviosismo como señal pero tener dificultad para articular la cadena inferencial completa de observación conductual → atribución de estado mental → actualización de modelo del otro."
CAT5_11_A,CAT5,CAT5_11,11,A,Una persona compra flores. ¿Cuál puede ser su intención?,"A permite respuestas genéricas (regalo, decoración, disculpa). B requiere integrar múltiples señales contextuales: hora tardía + viernes + gasolinera = probablemente compra de último momento, posiblemente olvidado de un aniversario o cita, calidad del regalo baja. La inferencia social es rica y situada.","Acierto en A (genérico). En B, resultado mixto: si «flores de gasolinera» tiene huella en el corpus como cliché, puede acertar parcialmente. Verificar riqueza inferencial: ¿capta las múltiples capas o da una sola explicación?"
CAT5_11_B,CAT5,CAT5_11,11,B,Una persona compra flores en una gansolinera a las 11 de la noche de un viernes. ¿Qué puedes inferir sobre la situación?,"A permite respuestas genéricas (regalo, decoración, disculpa). B requiere integrar múltiples señales contextuales: hora tardía + viernes + gasolinera = probablemente compra de último momento, posiblemente olvidado de un aniversario o cita, calidad del regalo baja. La inferencia social es rica y situada.","Acierto en A (genérico). En B, resultado mixto: si «flores de gasolinera» tiene huella en el corpus como cliché, puede acertar parcialmente. Verificar riqueza inferencial: ¿capta las múltiples capas o da una sola explicación?"
CAT5_12_A,CAT5,CAT5_12,12,A,Un empleado pide un aumento de sueldo a su jefe. ¿Qué quiere el empleado?,"A es inferencia directa (quiere más dinero). B introduce ambigüedad motivacional: la acción superficial (pedir aumento) puede enmascarar la motivación real (buscar justificación para rechazar la otra oferta, o simplemente negociar). Requiere modelar deseos ocultos y motivaciones mixtas.","Acierto en A. En B, respuesta genérica probable: el modelo puede mencionar ambas posibilidades pero sin ponderar cuál es más probable dadas las circunstancias. La comprensión profunda de la motivación humana mixta es el test."
CAT5_12_B,CAT5,CAT5_12,12,B,"Un empleado que acaba de recibir una oferta de otra empresa pide un aumento a su jefe actual. El jefe no sabe de la oferta. ¿Qué quiere realmente el empleado: más dinero, o una razón para quedarse?","A es inferencia directa (quiere más dinero). B introduce ambigüedad motivacional: la acción superficial (pedir aumento) puede enmascarar la motivación real (buscar justificación para rechazar la otra oferta, o simplemente negociar). Requiere modelar deseos ocultos y motivaciones mixtas.","Acierto en A. En B, respuesta genérica probable: el modelo puede mencionar ambas posibilidades pero sin ponderar cuál es más probable dadas las circunstancias. La comprensión profunda de la motivación humana mixta es el test."
CAT5_13_A,CAT5,CAT5_13,13,A,Una persona dona dinero a una organización benéfica. ¿Es una acción generosa?,"A admite respuesta directa (sí). B requiere evaluar la relación entre temporalidad y motivación, manejar la ambigüedad inherente (puede ser ambas cosas), y razonar contrafactualmente (¿qué pasa si la investigación se cancela?). Ninguna respuesta simple es correcta.","Acierto en A. En B, el modelo probablemente enumere posibilidades pero evite comprometerse con una evaluación. La pregunta contrafactual es el test más exigente: requiere simular cómo cambiaría la evaluación social del acto."
CAT5_13_B,CAT5,CAT5_13,13,B,"Un millonario dona una cantidad alta a caridad justo antes de que se publique una investigación periodística negativa sobre sus prácticas empresariales. ¿La donación es generosidad, estrategia de relaciones públicas, o ambas? ¿Cómo cambiaría tu evaluación si la investigación se cancela?","A admite respuesta directa (sí). B requiere evaluar la relación entre temporalidad y motivación, manejar la ambigüedad inherente (puede ser ambas cosas), y razonar contrafactualmente (¿qué pasa si la investigación se cancela?). Ninguna respuesta simple es correcta.","Acierto en A. En B, el modelo probablemente enumere posibilidades pero evite comprometerse con una evaluación. La pregunta contrafactual es el test más exigente: requiere simular cómo cambiaría la evaluación social del acto."
CAT5_14_A,CAT5,CAT5_14,14,A,Un niño dice «no quiero ir al colegio». ¿Qué desea el niño?,A es literal. B requiere integrar señales indirectas: cambio de patrón + silencio sobre amigo = posible conflicto social en el colegio. La madre infiere no del enunciado sino de la ausencia de algo habitual. Esta inferencia por omisión es sofisticación social típicamente humana.,"Acierto en A. En B, resultado mixto: el modelo puede hacer la conexión amigo-colegio pero la inferencia basada en omisión («no ha mencionado» como señal) es menos frecuente en el corpus que la inferencia basada en presencia."
CAT5_14_B,CAT5,CAT5_14,14,B,Un niño que normalmente le encanta el colegio dice «no quiero ir» un lunes específico. Su madre nota que no ha mencionado a su mejor amigo en todo el fin de semana. ¿Qué puede estar pasando?,A es literal. B requiere integrar señales indirectas: cambio de patrón + silencio sobre amigo = posible conflicto social en el colegio. La madre infiere no del enunciado sino de la ausencia de algo habitual. Esta inferencia por omisión es sofisticación social típicamente humana.,"Acierto en A. En B, resultado mixto: el modelo puede hacer la conexión amigo-colegio pero la inferencia basada en omisión («no ha mencionado» como señal) es menos frecuente en el corpus que la inferencia basada en presencia."
CAT5_15_A,CAT5,CAT5_15,15,A,Alguien rechaza una invitación a cenar diciendo «tengo planes». ¿Por qué no va?,A admite respuesta literal (tiene otros planes). B es un escenario de mentira social detectada. Requiere modelar: la persona mintió → el anfitrión lo sabe → la mentira revela que no quiere ir → esto daña la relación pero la confrontación también. Dilema social genuino sin solución limpia.,"Acierto en A. En B, respuesta estructuralmente correcta pero emocionalmente plana: el modelo describirá la situación sin captar la tensión emocional del anfitrión (herido pero sin poder decirlo sin delatar su fuente)."
CAT5_15_B,CAT5,CAT5_15,15,B,Alguien rechaza una invitación a cenar diciendo «tengo planes». El anfitrión sabe que esa persona no tiene planes porque se lo dijo otra persona común. ¿Qué infiere el anfitrión? ¿Cómo afecta esto a su relación?,A admite respuesta literal (tiene otros planes). B es un escenario de mentira social detectada. Requiere modelar: la persona mintió → el anfitrión lo sabe → la mentira revela que no quiere ir → esto daña la relación pero la confrontación también. Dilema social genuino sin solución limpia.,"Acierto en A. En B, respuesta estructuralmente correcta pero emocionalmente plana: el modelo describirá la situación sin captar la tensión emocional del anfitrión (herido pero sin poder decirlo sin delatar su fuente)."
CAT5_16_A,CAT5,CAT5_16,16,A,Llueve a cántaros. Alguien dice: «Qué día tan bonito». ¿Lo dice en serio?,"A es ironía textbook. B requiere interpretar ironía en cadena: el segundo hablante responde irónicamente a la ironía del primero, creando complicidad a través de referencia compartida. La función social (fortalecer vínculo mediante humor compartido ante adversidad) requiere comprender la pragmática social de la ironía, no solo detectarla.","Acierto en A (ironía canónica). En B, identificará la ironía pero puede no captar la función social de fortalecimiento vincular ni la referencia como mecanismo de intimidad."
CAT5_16_B,CAT5,CAT5_16,16,B,"Dos amigos salen a pasear y empieza a llover. Uno dice: «Qué día tan bonito». El otro responde: «Sí, genial, como nuestra última acampada». La última acampada fue un desastre por lluvia. ¿Qué tono tiene esta conversación y qué función social cumple?","A es ironía textbook. B requiere interpretar ironía en cadena: el segundo hablante responde irónicamente a la ironía del primero, creando complicidad a través de referencia compartida. La función social (fortalecer vínculo mediante humor compartido ante adversidad) requiere comprender la pragmática social de la ironía, no solo detectarla.","Acierto en A (ironía canónica). En B, identificará la ironía pero puede no captar la función social de fortalecimiento vincular ni la referencia como mecanismo de intimidad."
CAT5_17_A,CAT5,CAT5_17,17,A,"Un estudiante suspende un examen. Su amigo dice: «Bueno, al menos eres constante». ¿Qué quiere decir?","A es sarcasmo reconocible. B introduce ambigüedad: con conocimiento del esfuerzo, «constante» puede ser un intento de humor compasivo que sale mal. Sin ese conocimiento, es cruel. La pregunta contrafactual exige modular la evaluación del mismo acto de habla según el contexto epistémico del hablante.","Acierto en A. En B, respuesta parcial: el modelo puede identificar la ambigüedad pero no es probable que module sistemáticamente la evaluación según el conocimiento del hablante de forma convincente."
CAT5_17_B,CAT5,CAT5_17,17,B,"Un estudiante suspende un examen tras estudiar mucho por primera vez. Su amigo, que sabe del esfuerzo, dice: «Bueno, al menos eres constante». ¿Es cruel, comprensivo, o ambas cosas? ¿Cambiaría el significado si el amigo no supiera del esfuerzo?","A es sarcasmo reconocible. B introduce ambigüedad: con conocimiento del esfuerzo, «constante» puede ser un intento de humor compasivo que sale mal. Sin ese conocimiento, es cruel. La pregunta contrafactual exige modular la evaluación del mismo acto de habla según el contexto epistémico del hablante.","Acierto en A. En B, respuesta parcial: el modelo puede identificar la ambigüedad pero no es probable que module sistemáticamente la evaluación según el conocimiento del hablante de forma convincente."
CAT5_18_A,CAT5,CAT5_18,18,A,Alguien mira su teléfono durante una reunión aburrida y dice: «Fascinante presentación». ¿Es sincero?,"A tiene señales explícitas (teléfono, aburrimiento). B requiere interpretar un enunciado ambíguo sin señales contextuales claras, a partir de pistas sociales sutiles (intercambio de miradas como señal de sarcasmo) y asimetría de poder (director-junior). La incomprensión del junior es por optimismo jerárquico.","Acierto en A (señales explícitas). En B, resultado mixto: puede identificar la posibilidad de sarcasmo pero no articular por qué el intercambio de miradas es señal y por qué la asimetría de poder sesga la interpretación del junior."
CAT5_18_B,CAT5,CAT5_18,18,B,"En una reunión, el director dice «fascinante presentación» al ponente junior. El tono es neutro. Otros asistentes intercambian miradas. El ponente agradece sinceramente. ¿Quién interpreta correctamente el enunciado y por qué?","A tiene señales explícitas (teléfono, aburrimiento). B requiere interpretar un enunciado ambíguo sin señales contextuales claras, a partir de pistas sociales sutiles (intercambio de miradas como señal de sarcasmo) y asimetría de poder (director-junior). La incomprensión del junior es por optimismo jerárquico.","Acierto en A (señales explícitas). En B, resultado mixto: puede identificar la posibilidad de sarcasmo pero no articular por qué el intercambio de miradas es señal y por qué la asimetría de poder sesga la interpretación del junior."
CAT5_19_A,CAT5,CAT5_19,19,A,Alguien dice «no me importa nada» después de una ruptura. ¿Realmente no le importa?,A es comprensión básica de lenguaje emocional. B requiere comprender la «mentira piadosa colaborativa»: un contrato social implícito donde ambos participan en una ficción protectora. La función es preservar la dignidad del doliente. Requiere teoría social sofisticada sobre face-saving.,"Acierto en A. En B, el modelo puede explicar el fenómeno pero probablemente de forma teórica («para no herir sentimientos») sin captar la profundidad del contrato social implícito y la vulnerabilidad mutua que implica."
CAT5_19_B,CAT5,CAT5_19,19,B,Alguien dice «no me importa nada» después de una ruptura. Su amigo responde «claro que no» con tono cálido. Ambos saben que es mentira. ¿Por qué el amigo no le contradice abiertamente? ¿Qué función cumple aceptar una mentira que ambos reconocen como tal?,A es comprensión básica de lenguaje emocional. B requiere comprender la «mentira piadosa colaborativa»: un contrato social implícito donde ambos participan en una ficción protectora. La función es preservar la dignidad del doliente. Requiere teoría social sofisticada sobre face-saving.,"Acierto en A. En B, el modelo puede explicar el fenómeno pero probablemente de forma teórica («para no herir sentimientos») sin captar la profundidad del contrato social implícito y la vulnerabilidad mutua que implica."
CAT5_20_A,CAT5,CAT5_20,20,A,«Ya hablaremos» dicho al final de una discusión acalorada. ¿Qué significa?,"A admite interpretación prototipo (aplazamiento, enfado). B exige pragmática contextual rica: la misma cadena de caracteres significa cosas completamente diferentes según la relación, el poder relativo, y el contexto físico. Requiere comprensión de actos de habla indirectos (Austin) en su dimensión social.","Acierto en A. En B, el modelo probablemente distinga los tres contextos a nivel básico, pero verificar si articula el mecanismo: qué propiedades del contexto (poder, intimidad, urgencia) determinan qué significado se activa."
CAT5_20_B,CAT5,CAT5_20,20,B,"Tres contextos para «ya hablaremos»: (a) pareja tras discusión, (b) jefe a empleado que pidió aumento, (c) amigo que se despide con prisa en la calle. ¿Qué significa en cada caso y por qué la misma frase cambia radicalmente de significado?","A admite interpretación prototipo (aplazamiento, enfado). B exige pragmática contextual rica: la misma cadena de caracteres significa cosas completamente diferentes según la relación, el poder relativo, y el contexto físico. Requiere comprensión de actos de habla indirectos (Austin) en su dimensión social.","Acierto en A. En B, el modelo probablemente distinga los tres contextos a nivel básico, pero verificar si articula el mecanismo: qué propiedades del contexto (poder, intimidad, urgencia) determinan qué significado se activa."
CAT5_21_A,CAT5,CAT5_21,21,A,Una persona recibe una mala noticia. ¿Qué emoción siente?,"A es atribución emocional directa (tristeza, sorpresa). B presenta una emoción contraintuitiva y pide construir un contexto que la haga coherente (por ejemplo: no quería realmente el ascenso, o el ascenso implicaba mudarse, o había demasiada presión). Requiere modelar la relación entre deseos profundos y deseos aparentes.","Acierto en A. En B, resultado interesante: el modelo puede generar contextos plausibles pero verificar si lo hace mecánicamente (lista de posibilidades) o con comprensión de la ambivalencia emocional real."
CAT5_21_B,CAT5,CAT5_21,21,B,Una persona recibe la noticia de que no le han dado un ascenso. Lo primero que siente es alivio. ¿En qué circunstancias sería coherente esta reacción?,"A es atribución emocional directa (tristeza, sorpresa). B presenta una emoción contraintuitiva y pide construir un contexto que la haga coherente (por ejemplo: no quería realmente el ascenso, o el ascenso implicaba mudarse, o había demasiada presión). Requiere modelar la relación entre deseos profundos y deseos aparentes.","Acierto en A. En B, resultado interesante: el modelo puede generar contextos plausibles pero verificar si lo hace mecánicamente (lista de posibilidades) o con comprensión de la ambivalencia emocional real."
CAT5_22_A,CAT5,CAT5_22,22,A,Un niño llora porque se le ha caído el helado. ¿Qué siente?,A es atribución emocional directa. B requiere modelar emociones simultáneas y contradictorias: el hermano puede sentir pena por su hermano (empatía) Y satisfacción secreta (justicia percibida). La coexistencia de emociones moralmente opuestas es experiencia humana cotidiana pero compleja de articular.,"Acierto en A. En B, el modelo probablemente mencione empatía pero evite la satisfacción secreta (emoción socialmente inaceptable). El sesgo del entrenamiento por RLHF favorece respuestas «moralmente limpias» que omiten la complejidad emocional real."
CAT5_22_B,CAT5,CAT5_22,22,B,"Un niño llora porque se le ha caído el helado. Su hermano mayor, que también quería helado pero no le compraron, ¿qué siente al ver llorar a su hermano?",A es atribución emocional directa. B requiere modelar emociones simultáneas y contradictorias: el hermano puede sentir pena por su hermano (empatía) Y satisfacción secreta (justicia percibida). La coexistencia de emociones moralmente opuestas es experiencia humana cotidiana pero compleja de articular.,"Acierto en A. En B, el modelo probablemente mencione empatía pero evite la satisfacción secreta (emoción socialmente inaceptable). El sesgo del entrenamiento por RLHF favorece respuestas «moralmente limpias» que omiten la complejidad emocional real."
CAT5_23_A,CAT5,CAT5_23,23,A,Una madre ve a su hijo dar sus primeros pasos. ¿Qué emoción siente?,"A es atribución directa (alegría, orgullo). B requiere comprender que la mediación tecnológica añade una capa de pérdida: alegría mezclada con culpa (no estar presente), nostalgia anticipada, sentimiento de haberse «perdido» el momento a pesar de haberlo visto. Experiencia emocional moderna y compleja.","Acierto en A. En B, respuesta parcial: el modelo puede mencionar «culpa» y «alegría» pero probablemente no articule la paradoja específica de «ver sin estar» ni la diferencia fenomenológica entre presencia corpórea y acceso visual remoto."
CAT5_23_B,CAT5,CAT5_23,23,B,Una madre ve a su hijo dar sus primeros pasos en la guardería mientras ella está viéndolo por una cámara de vigilancia desde la oficina. ¿Qué siente que es diferente de haberlo visto en persona?,"A es atribución directa (alegría, orgullo). B requiere comprender que la mediación tecnológica añade una capa de pérdida: alegría mezclada con culpa (no estar presente), nostalgia anticipada, sentimiento de haberse «perdido» el momento a pesar de haberlo visto. Experiencia emocional moderna y compleja.","Acierto en A. En B, respuesta parcial: el modelo puede mencionar «culpa» y «alegría» pero probablemente no articule la paradoja específica de «ver sin estar» ni la diferencia fenomenológica entre presencia corpórea y acceso visual remoto."
CAT5_24_A,CAT5,CAT5_24,24,A,Un equipo de fútbol pierde la final. ¿Qué sienten los jugadores?,"A es atribución genérica (tristeza, frustración). B requiere modelar la colisión entre dolor por el fracaso público y la ternura del amor incondicional del hijo. La mezcla específica (gratitud + vulnerabilidad + posible quiebre emocional) es experiencia humana profunda difícilmente reducible a etiquetas emocionales.","Acierto en A. En B, respuesta correcta a nivel de etiqueta («emocionado», «conmovido») pero sin captar la textura específica: por qué exactamente ese comentario del hijo en ese momento es devastadoramente tierno. La cualidad emocional específica es inaccesible sin interioridad."
